,Tree_ID,Year,Dist_west,Dist_south,Sp,Sp_code,En.Un,Block_new,Lat,Long,Class,Status2,DBH.y,DBH_mean
12936,21U,1999,8.6,9.1,I,NA,Unenclosed,51,50.85228357,-1.5311981,20,1,NA,13.2
12942,22,1984,8.3,29,F,1.01,Enclosed,1,50.86049201,-1.531769688,20,1,NA,12.7
12943,22,1988,8.3,29,F,1.01,Enclosed,1,50.86049201,-1.531769688,20,1,NA,11.5
12944,22,1996,8.3,29,F,1.01,Enclosed,1,50.86049201,-1.531769688,20,1,NA,10.2
12945,22,2014,8.3,29,F,NA,Enclosed,1,50.86067831,-1.531955988,20,1,NA,14.64225476
12947,220,1959,6.9,167.2,I,3,Enclosed,8,50.85924821,-1.531757088,10,1,7.3,7.3
12950,220,1964,6.9,167.2,I,3,Enclosed,8,50.85924821,-1.531757088,10,1,NA,9
12958,2200,1959,8,999,F,1,Enclosed,49,50.851762,-1.531766988,10,1,6,6
12959,2200,1964,8,999,F,1,Enclosed,49,50.851762,-1.531766988,10,1,NA,8
12960,2200,1984,8,999,F,1,Enclosed,49,50.851762,-1.531766988,20,1,NA,10
12961,2200,1988,8,999,F,1,Enclosed,49,50.851762,-1.531766988,20,1,NA,10.7
12962,2200,1996,8,999,F,1,Enclosed,49,50.851762,-1.531766988,20,1,NA,14
12963,2200,2014,8,999,F,NA,Enclosed,49,50.86068101,-1.540685997,30,1,NA,21.32676237
12967,2201,1959,8.1,991,F,1,Enclosed,49,50.851834,-1.531767888,10,1,6,6
12968,2201,1964,8.1,991,F,1,Enclosed,49,50.851834,-1.531767888,10,1,NA,7
12976,2202,1959,8.3,994.5,Q,2,Enclosed,49,50.8518025,-1.531769688,50,1,48.5,48.5
12977,2202,1964,8.3,994.5,Q,2,Enclosed,49,50.8518025,-1.531769688,50,1,NA,49
12978,2202,1984,8.3,994.5,Q,2,Enclosed,49,50.8518025,-1.531769688,60,1,NA,53.5
12979,2202,1988,8.3,994.5,Q,2,Enclosed,49,50.8518025,-1.531769688,60,1,NA,57.5
12980,2202,1996,8.3,994.5,Q,2,Enclosed,49,50.8518025,-1.531769688,60,1,NA,58.3
12981,2202,2014,8.3,994.5,Q,NA,Enclosed,49,50.86067831,-1.540645497,60,1,NA,59.36479377
12985,2203,1959,8.8,996.3,I,3,Enclosed,49,50.8517863,-1.531774188,20,1,11,11
12986,2203,1964,8.8,996.3,I,3,Enclosed,49,50.8517863,-1.531774188,20,1,NA,12
12987,2203,1984,8.8,996.3,I,3,Enclosed,49,50.8517863,-1.531774188,20,1,NA,14.3
12988,2203,1988,8.8,996.3,I,3,Enclosed,49,50.8517863,-1.531774188,20,1,NA,12
12989,2203,1996,8.8,996.3,I,3,Enclosed,49,50.8517863,-1.531774188,20,1,NA,14.3
12990,2203,2014,8.8,996.3,I,NA,Enclosed,49,50.86067381,-1.540661697,20,1,NA,15.91549431
12996,2204,1984,8.8,996.3,I,3.01,Enclosed,49,50.8517863,-1.531774188,10,1,NA,3
12997,2204,1988,8.8,996.3,I,3.01,Enclosed,49,50.8517863,-1.531774188,10,1,NA,3.5
12998,2204,1996,8.8,996.3,I,3.01,Enclosed,49,50.8517863,-1.531774188,10,1,NA,3.8
13005,2205,1984,8.8,996.3,I,3.02,Enclosed,49,50.8517863,-1.531774188,10,NA,NA,1.5
13006,2205,1988,8.8,996.3,I,3.02,Enclosed,49,50.8517863,-1.531774188,10,NA,NA,2
13007,2205,1996,8.8,996.3,I,3.02,Enclosed,49,50.8517863,-1.531774188,10,NA,NA,2.5
13021,2207,1959,9,995,F,1,Enclosed,49,50.851798,-1.531775988,10,1,4,4
13022,2207,1964,9,995,F,1,Enclosed,49,50.851798,-1.531775988,10,1,NA,5
13023,2207,1984,9,995,F,1,Enclosed,49,50.851798,-1.531775988,10,1,NA,6
13024,2207,1988,9,995,F,1,Enclosed,49,50.851798,-1.531775988,10,1,NA,6.7
13025,2207,1996,9,995,F,1,Enclosed,49,50.851798,-1.531775988,10,1,NA,8.9
13026,2207,2014,9,995,F,NA,Enclosed,49,50.86067201,-1.540649997,20,1,NA,15.27887454
13030,2208,1959,9,996.5,F,1,Enclosed,49,50.8517845,-1.531775988,10,0,5,5
13039,2209,1959,9.5,996.7,F,1,Enclosed,49,50.8517827,-1.531780488,10,1,6,6
13040,2209,1964,9.5,996.7,F,1,Enclosed,49,50.8517827,-1.531780488,10,1,NA,8
13041,2209,1984,9.5,996.7,F,1,Enclosed,49,50.8517827,-1.531780488,20,1,NA,10
13042,2209,1988,9.5,996.7,F,1,Enclosed,49,50.8517827,-1.531780488,20,1,NA,10.7
13043,2209,1996,9.5,996.7,F,1,Enclosed,49,50.8517827,-1.531780488,20,1,NA,14
13044,2209,2014,9.5,996.7,F,NA,Enclosed,49,50.86066751,-1.540665297,20,1,NA,19.09859317
13047,220U,1999,10.1,54.1,I,NA,Unenclosed,53,50.85227007,-1.5307931,10,1,NA,1.6
13051,221,1959,7.1,177.2,F,1,Enclosed,8,50.85915821,-1.531758888,70,1,67,67
13052,221,1964,7.1,177.2,F,1,Enclosed,8,50.85915821,-1.531758888,80,1,NA,71
13053,221,1984,7.1,177.2,F,1,Enclosed,8,50.85915821,-1.531758888,80,1,NA,76.4
13054,221,1988,7.1,177.2,F,1,Enclosed,8,50.85915821,-1.531758888,80,1,NA,76.8
13055,221,1996,7.1,177.2,F,1,Enclosed,8,50.85915821,-1.531758888,50,0,NA,40.1
13056,221,2014,7.1,177.2,F,NA,Enclosed,8,50.86068911,-1.53328979,30,0,NA,29.9211293
13060,2210,1959,9.6,987.1,F,1,Enclosed,49,50.8518691,-1.531781388,10,0,3,3
13069,2211,1959,9.6,999.7,Q,2,Enclosed,49,50.8517557,-1.531781388,20,1,16,16
13070,2211,1964,9.6,999.7,Q,2,Enclosed,49,50.8517557,-1.531781388,20,1,NA,17
13071,2211,1984,9.6,999.7,Q,2,Enclosed,49,50.8517557,-1.531781388,30,1,NA,29.3
13087,2213,1959,9.8,987.2,F,1,Enclosed,49,50.8518682,-1.531783188,10,1,5,5
13088,2213,1964,9.8,987.2,F,1,Enclosed,49,50.8518682,-1.531783188,10,1,NA,7
13089,2213,1984,9.8,987.2,F,1,Enclosed,49,50.8518682,-1.531783188,10,1,NA,6
13090,2213,1988,9.8,987.2,F,1,Enclosed,49,50.8518682,-1.531783188,10,1,NA,6.2
13091,2213,1996,9.8,987.2,F,1,Enclosed,49,50.8518682,-1.531783188,10,1,NA,8.3
13092,2213,2014,9.8,987.2,F,NA,Enclosed,49,50.86066481,-1.540579797,20,1,NA,11.30000096
13096,2214,1959,10.2,988.2,F,1,Enclosed,49,50.8518592,-1.531786788,20,1,19.5,19.5
13097,2214,1964,10.2,988.2,F,1,Enclosed,49,50.8518592,-1.531786788,30,1,NA,21
13098,2214,1984,10.2,988.2,F,1,Enclosed,49,50.8518592,-1.531786788,30,1,NA,23
13099,2214,1988,10.2,988.2,F,1,Enclosed,49,50.8518592,-1.531786788,30,1,NA,23.7
13100,2214,1996,10.2,988.2,F,1,Enclosed,49,50.8518592,-1.531786788,30,1,NA,25.1
13101,2214,2014,10.2,988.2,F,NA,Enclosed,49,50.86066121,-1.540588797,30,1,NA,28.64788976
13105,2215,1959,10.4,983.1,F,1,Enclosed,49,50.8519051,-1.531788588,20,1,13,13
13106,2215,1964,10.4,983.1,F,1,Enclosed,49,50.8519051,-1.531788588,20,1,NA,15
13114,2216,1959,11,984.5,F,1,Enclosed,49,50.8518925,-1.531793988,50,1,44,44
13115,2216,1964,11,984.5,F,1,Enclosed,49,50.8518925,-1.531793988,60,1,NA,50
13116,2216,1984,11,984.5,F,1,Enclosed,49,50.8518925,-1.531793988,60,1,NA,51.9
13117,2216,1988,11,984.5,F,1,Enclosed,49,50.8518925,-1.531793988,60,1,NA,53.2
13118,2216,1996,11,984.5,F,1,Enclosed,49,50.8518925,-1.531793988,60,1,NA,55.4
13119,2216,2014,11,984.5,F,NA,Enclosed,49,50.86065401,-1.540555497,60,1,NA,58.25070917
13123,2217,1959,11.3,984.8,F,1,Enclosed,49,50.8518898,-1.531796688,20,0,10,10
13141,2219,1959,11.7,994.9,F,1,Enclosed,49,50.8517989,-1.531800288,10,1,7.5,7.5
13142,2219,1964,11.7,994.9,F,1,Enclosed,49,50.8517989,-1.531800288,10,1,NA,8
13149,221U,1999,10,53.9,I,NA,Unenclosed,53,50.85227097,-1.5307949,10,1,NA,1.4
13153,222,1959,8.5,169.5,Q,2,Enclosed,8,50.85922751,-1.531771488,50,1,47,47
13154,222,1964,8.5,169.5,Q,2,Enclosed,8,50.85922751,-1.531771488,60,1,NA,51
13155,222,1984,8.5,169.5,Q,2,Enclosed,8,50.85922751,-1.531771488,40,0,NA,39.5
13162,2220,1959,12.1,997.5,Q,2,Enclosed,49,50.8517755,-1.531803888,30,1,20,20
13163,2220,1964,12.1,997.5,Q,2,Enclosed,49,50.8517755,-1.531803888,30,1,NA,22
13171,2221,1959,12.1,998.7,I,3,Enclosed,49,50.8517647,-1.531803888,10,1,4,4
13172,2221,1964,12.1,998.7,I,3,Enclosed,49,50.8517647,-1.531803888,10,1,NA,6
13180,2222,1959,12.2,990.6,F,1,Enclosed,49,50.8518376,-1.531804788,40,1,38,38
13181,2222,1964,12.2,990.6,F,1,Enclosed,49,50.8518376,-1.531804788,50,1,NA,46
13182,2222,1984,12.2,990.6,F,1,Enclosed,49,50.8518376,-1.531804788,50,1,NA,46
13183,2222,1988,12.2,990.6,F,1,Enclosed,49,50.8518376,-1.531804788,50,1,NA,45.9
13184,2222,1996,12.2,990.6,F,1,Enclosed,49,50.8518376,-1.531804788,60,1,NA,50.6
13185,2222,2014,12.2,990.6,F,NA,Enclosed,49,50.86064321,-1.540610397,60,1,NA,57.6140894
13189,2223,1959,12.4,991.4,I,3,Enclosed,49,50.8518304,-1.531806588,10,1,8.5,8.5
13190,2223,1964,12.4,991.4,I,3,Enclosed,49,50.8518304,-1.531806588,10,1,NA,9
13191,2223,1984,12.4,991.4,I,3,Enclosed,49,50.8518304,-1.531806588,20,1,NA,12
13192,2223,1988,12.4,991.4,I,3,Enclosed,49,50.8518304,-1.531806588,20,1,NA,12.6
13193,2223,1996,12.4,991.4,I,3,Enclosed,49,50.8518304,-1.531806588,20,1,NA,14.3
13194,2223,2014,12.4,991.4,I,NA,Enclosed,49,50.86064141,-1.540617597,20,1,NA,16.55211408
13198,2224,1959,12.7,998.9,F,1,Enclosed,49,50.8517629,-1.531809288,10,1,8,8
13199,2224,1964,12.7,998.9,F,1,Enclosed,49,50.8517629,-1.531809288,10,1,NA,9
13200,2224,1984,12.7,998.9,F,1,Enclosed,49,50.8517629,-1.531809288,20,1,NA,14.3
13207,2225,1959,12.7,999.2,F,1.01,Enclosed,49,50.8517602,-1.531809288,10,1,6,6
13208,2225,1964,12.7,999.2,F,1.01,Enclosed,49,50.8517602,-1.531809288,10,1,NA,6
13209,2225,1984,12.7,999.2,F,1.01,Enclosed,49,50.8517602,-1.531809288,20,1,NA,13.4
13218,2226,1984,12.7,999.2,F,1.02,Enclosed,49,50.8517602,-1.531809288,10,1,NA,8.9
13219,2226,1988,12.7,999.2,F,1.02,Enclosed,49,50.8517602,-1.531809288,20,0,NA,12
13220,2226,1996,12.7,999.2,F,1.02,Enclosed,49,50.8517602,-1.531809288,20,0,NA,12.1
13234,2228,1959,13.1,990.6,F,1,Enclosed,49,50.8518376,-1.531812888,10,1,4,4
13235,2228,1964,13.1,990.6,F,1,Enclosed,49,50.8518376,-1.531812888,10,1,NA,5
13243,2229,1959,13.1,995.8,F,1,Enclosed,49,50.8517908,-1.531812888,10,1,7.5,7.5
13244,2229,1964,13.1,995.8,F,1,Enclosed,49,50.8517908,-1.531812888,10,1,NA,8
13249,222U,1959,9.9,53.8,I,NA,Unenclosed,53,50.85227187,-1.5307958,10,1,8.5,8.5
13250,222U,1964,9.9,53.8,I,NA,Unenclosed,53,50.85227187,-1.5307958,20,1,NA,11
13253,223,1959,9,167.2,I,3,Enclosed,8,50.85924821,-1.531775988,10,1,5.8,5.8
13256,223,1964,9,167.2,I,3,Enclosed,8,50.85924821,-1.531775988,10,0,NA,6
13264,2230,1959,13.3,980.5,F,1,Enclosed,49,50.8519285,-1.531814688,10,1,9,9
13265,2230,1964,13.3,980.5,F,1,Enclosed,49,50.8519285,-1.531814688,10,1,NA,9
13266,2230,1984,13.3,980.5,F,1,Enclosed,49,50.8519285,-1.531814688,20,1,NA,13.1
13273,2231,1959,15,996.1,F,1,Enclosed,49,50.8517881,-1.531829988,10,1,9,9
13274,2231,1964,15,996.1,F,1,Enclosed,49,50.8517881,-1.531829988,20,1,NA,11
13291,2233,1959,15.5,998.1,F,1,Enclosed,49,50.8517701,-1.531834488,10,1,7,7
13292,2233,1964,15.5,998.1,F,1,Enclosed,49,50.8517701,-1.531834488,10,1,NA,7
13293,2233,1984,15.5,998.1,F,1,Enclosed,49,50.8517701,-1.531834488,10,1,NA,7
13294,2233,1988,15.5,998.1,F,1,Enclosed,49,50.8517701,-1.531834488,10,1,NA,7.4
13295,2233,1996,15.5,998.1,F,1,Enclosed,49,50.8517701,-1.531834488,10,1,NA,9.5
13296,2233,2014,15.5,998.1,F,NA,Enclosed,49,50.86061351,-1.540677897,20,1,NA,16.2338042
13300,2234,1959,15.7,998.5,F,1,Enclosed,49,50.8517665,-1.531836288,20,1,10,10
13301,2234,1964,15.7,998.5,F,1,Enclosed,49,50.8517665,-1.531836288,20,1,NA,11
13302,2234,1984,15.7,998.5,F,1,Enclosed,49,50.8517665,-1.531836288,20,1,NA,12
13303,2234,1988,15.7,998.5,F,1,Enclosed,49,50.8517665,-1.531836288,20,1,NA,11.8
13304,2234,1996,15.7,998.5,F,1,Enclosed,49,50.8517665,-1.531836288,20,1,NA,13.4
13305,2234,2014,15.7,998.5,F,NA,Enclosed,49,50.86061171,-1.540681497,20,1,NA,15.59718442
13309,2235,1959,16.7,991.1,F,1,Enclosed,49,50.8518331,-1.531845288,10,0,2,2
13318,2236,1959,16.9,990.6,F,1,Enclosed,49,50.8518376,-1.531847088,10,1,4,4
13319,2236,1964,16.9,990.6,F,1,Enclosed,49,50.8518376,-1.531847088,10,1,NA,5
13320,2236,1984,16.9,990.6,F,1,Enclosed,49,50.8518376,-1.531847088,10,1,NA,5
13321,2236,1988,16.9,990.6,F,1,Enclosed,49,50.8518376,-1.531847088,10,1,NA,4.4
13322,2236,1996,16.9,990.6,F,1,Enclosed,49,50.8518376,-1.531847088,10,1,NA,5.4
13323,2236,2014,16.9,990.6,F,NA,Enclosed,49,50.86060091,-1.540610397,10,1,NA,5.729577951
13327,2237,1959,17.3,985.4,F,1,Enclosed,49,50.8518844,-1.531850688,20,1,11,11
13328,2237,1964,17.3,985.4,F,1,Enclosed,49,50.8518844,-1.531850688,20,1,NA,16
13329,2237,1984,17.3,985.4,F,1,Enclosed,49,50.8518844,-1.531850688,20,1,NA,17
13330,2237,1988,17.3,985.4,F,1,Enclosed,49,50.8518844,-1.531850688,20,1,NA,18.1
13331,2237,1996,17.3,985.4,F,1,Enclosed,49,50.8518844,-1.531850688,30,1,NA,20.7
13332,2237,2014,17.3,985.4,F,NA,Enclosed,49,50.86059731,-1.540563597,30,1,NA,23.87324146
13345,2239,1959,17.7,991.3,F,1,Enclosed,49,50.8518313,-1.531854288,10,0,2,2
13351,223U,1959,10.4,54.4,I,NA,Unenclosed,53,50.85226737,-1.5307904,10,1,2.5,2.5
13357,224,1959,9.6,174.5,Q,2,Enclosed,8,50.85918251,-1.531781388,50,1,42,42
13358,224,1964,9.6,174.5,Q,2,Enclosed,8,50.85918251,-1.531781388,50,1,NA,43
13359,224,1984,9.6,174.5,Q,2,Enclosed,8,50.85918251,-1.531781388,50,1,NA,46.2
13360,224,1988,9.6,174.5,Q,2,Enclosed,8,50.85918251,-1.531781388,50,1,NA,49
13361,224,1996,9.6,174.5,Q,2,Enclosed,8,50.85918251,-1.531781388,60,1,NA,51.2
13362,224,2014,9.6,174.5,Q,NA,Enclosed,8,50.86066661,-1.53326549,60,1,NA,58.88732894
13375,2241,1959,18.3,997.4,F,1,Enclosed,49,50.8517764,-1.531859688,10,0,4,4
13384,2242,1959,18.7,990.3,F,1,Enclosed,49,50.8518403,-1.531863288,20,1,10,10
13385,2242,1964,18.7,990.3,F,1,Enclosed,49,50.8518403,-1.531863288,20,1,NA,11
13393,2243,1959,19.2,989.6,Q,2,Enclosed,49,50.8518466,-1.531867788,100,1,92,92
13394,2243,1964,19.2,989.6,Q,2,Enclosed,49,50.8518466,-1.531867788,100,1,NA,94
13395,2243,1984,19.2,989.6,Q,2,Enclosed,49,50.8518466,-1.531867788,120,1,NA,102.5
13396,2243,1988,19.2,989.6,Q,2,Enclosed,49,50.8518466,-1.531867788,120,1,NA,103.1
13397,2243,1996,19.2,989.6,Q,2,Enclosed,49,50.8518466,-1.531867788,120,1,NA,104.4
13398,2243,2014,19.2,989.6,Q,NA,Enclosed,49,50.86058021,-1.540601397,120,1,NA,105.6788822
13402,2244,1959,19.3,999.7,Q,2,Enclosed,49,50.8517557,-1.531868688,40,1,30,30
13403,2244,1964,19.3,999.7,Q,2,Enclosed,49,50.8517557,-1.531868688,40,1,NA,32
13404,2244,1984,19.3,999.7,Q,2,Enclosed,49,50.8517557,-1.531868688,40,1,NA,31
13405,2244,1988,19.3,999.7,Q,2,Enclosed,49,50.8517557,-1.531868688,40,1,NA,31.4
13406,2244,1996,19.3,999.7,Q,2,Enclosed,49,50.8517557,-1.531868688,40,1,NA,33.7
13407,2244,2014,19.3,999.7,Q,NA,Enclosed,49,50.86057931,-1.540692297,40,1,NA,37.56056657
13411,2245,1959,19.4,991,I,3,Enclosed,49,50.851834,-1.531869588,20,1,13,13
13412,2245,1964,19.4,991,I,3,Enclosed,49,50.851834,-1.531869588,20,1,NA,15
13413,2245,1984,19.4,991,I,3,Enclosed,49,50.851834,-1.531869588,30,1,NA,22.3
13414,2245,1988,19.4,991,I,3,Enclosed,49,50.851834,-1.531869588,30,1,NA,22.7
13415,2245,1996,19.4,991,I,3,Enclosed,49,50.851834,-1.531869588,30,1,NA,24.2
13416,2245,2014,19.4,991,I,NA,Enclosed,49,50.86057841,-1.540613997,30,0,NA,23.55493158
13420,2246,1959,19.4,991,I,3.01,Enclosed,49,50.851834,-1.531869588,20,1,11,11
13421,2246,1964,19.4,991,I,3.01,Enclosed,49,50.851834,-1.531869588,20,1,NA,11
13422,2246,1984,19.4,991,I,3.01,Enclosed,49,50.851834,-1.531869588,20,1,NA,16
13423,2246,1988,19.4,991,I,3.01,Enclosed,49,50.851834,-1.531869588,20,1,NA,17
13424,2246,1996,19.4,991,I,3.01,Enclosed,49,50.851834,-1.531869588,20,1,NA,17.8
13425,2246,2014,19.4,991,I,NA,Enclosed,49,50.86057841,-1.540613997,30,1,NA,20.37183272
13429,2247,1959,19.5,990.5,I,3,Enclosed,49,50.8518385,-1.531870488,20,1,14,14
13430,2247,1964,19.5,990.5,I,3,Enclosed,49,50.8518385,-1.531870488,20,1,NA,15
13438,2248,1959,19.5,998.9,F,1,Enclosed,49,50.8517629,-1.531870488,20,1,15,15
13439,2248,1964,19.5,998.9,F,1,Enclosed,49,50.8517629,-1.531870488,20,1,NA,16
13440,2248,1984,19.5,998.9,F,1,Enclosed,49,50.8517629,-1.531870488,20,1,NA,18.5
13441,2248,1988,19.5,998.9,F,1,Enclosed,49,50.8517629,-1.531870488,20,1,NA,19
13442,2248,1996,19.5,998.9,F,1,Enclosed,49,50.8517629,-1.531870488,30,1,NA,20.4
13443,2248,2014,19.5,998.9,F,NA,Enclosed,49,50.86057751,-1.540685097,30,1,NA,23.87324146
13447,2249,1959,19.6,986.9,F,1,Enclosed,49,50.8518709,-1.531871388,20,1,11,11
13448,2249,1964,19.6,986.9,F,1,Enclosed,49,50.8518709,-1.531871388,20,1,NA,13
13449,2249,1984,19.6,986.9,F,1,Enclosed,49,50.8518709,-1.531871388,20,1,NA,14
13450,2249,1988,19.6,986.9,F,1,Enclosed,49,50.8518709,-1.531871388,20,1,NA,14.4
13451,2249,1996,19.6,986.9,F,1,Enclosed,49,50.8518709,-1.531871388,20,1,NA,15.6
13452,2249,2014,19.6,986.9,F,NA,Enclosed,49,50.86057661,-1.540577097,20,1,NA,17.98450857
13453,224U,1959,13.1,54,I,NA,Unenclosed,53,50.85224307,-1.530794,10,1,4,4
13460,225,1964,10.2,169.7,I,3,Enclosed,8,50.85922571,-1.531786788,10,0,NA,5
13468,2250,1959,19.7,989,F,1,Enclosed,49,50.851852,-1.531872288,10,1,7,7
13469,2250,1964,19.7,989,F,1,Enclosed,49,50.851852,-1.531872288,10,1,NA,9
13470,2250,1984,19.7,989,F,1,Enclosed,49,50.851852,-1.531872288,10,1,NA,8
13471,2250,1988,19.7,989,F,1,Enclosed,49,50.851852,-1.531872288,10,1,NA,8
13472,2250,1996,19.7,989,F,1,Enclosed,49,50.851852,-1.531872288,10,1,NA,8
13473,2250,2014,19.7,989,F,NA,Enclosed,49,50.86057571,-1.540595997,10,1,NA,8.594366927
13474,2251,2014,7,658.5,I,NA,Enclosed,32,50.86069001,-1.537621494,10,1,NA,3.660563691
13475,2252,2014,6.5,659,I,NA,Enclosed,32,50.86069451,-1.537625994,10,1,NA,5.092958179
13476,2253,2014,6,659.5,I,NA,Enclosed,32,50.86069901,-1.537630494,10,1,NA,5.729577951
13477,2254,2014,6.7,658.8,I,NA,Enclosed,32,50.86069271,-1.537624194,10,1,NA,5.570423008
13478,2255,2014,5.7,658,I,NA,Enclosed,32,50.86070171,-1.537616994,10,1,NA,2.387324146
13479,2256,2014,5.5,658,I,NA,Enclosed,32,50.86070351,-1.537616994,10,1,NA,2.228169203
13480,2257,2014,16.6,797.7,I,NA,Enclosed,39,50.86060361,-1.538874295,10,1,NA,3.183098862
13481,2258,2014,16.5,959.6,I,NA,Enclosed,47,50.86060451,-1.540331397,10,1,NA,4.456338407
13482,2259,2014,11.6,950,I,NA,Enclosed,47,50.86064861,-1.540244997,10,1,NA,2.228169203
13489,226,1959,10.5,165.7,F,1,Enclosed,8,50.85926171,-1.531789488,20,1,18.8,18.8
13490,226,1964,10.5,165.7,F,1,Enclosed,8,50.85926171,-1.531789488,30,1,NA,23
13491,226,1984,10.5,165.7,F,1,Enclosed,8,50.85926171,-1.531789488,30,1,NA,23.9
13492,226,1988,10.5,165.7,F,1,Enclosed,8,50.85926171,-1.531789488,30,1,NA,24.8
13493,226,1996,10.5,165.7,F,1,Enclosed,8,50.85926171,-1.531789488,30,1,NA,28.3
13494,226,2014,10.5,165.7,F,NA,Enclosed,8,50.86065851,-1.533186289,40,1,NA,35.8098622
13495,2260,2014,10.8,951,I,NA,Enclosed,47,50.86065581,-1.540253997,10,1,NA,3.660563691
13496,2261,2014,10.8,950,I,NA,Enclosed,47,50.86065581,-1.540244997,10,1,NA,3.023943919
13497,2262,2014,10.8,951.5,I,NA,Enclosed,47,50.86065581,-1.540258497,10,1,NA,2.06901426
13498,2263,2014,3,987.5,I,NA,Enclosed,49,50.86072601,-1.540582497,10,1,NA,3.501408748
13499,2264,2014,3,987.5,I,NA,Enclosed,49,50.86072601,-1.540582497,10,1,NA,1.591549431
13500,2265,2014,3.4,989.1,I,NA,Enclosed,49,50.86072241,-1.540596897,10,1,NA,2.546479089
13501,2266,2014,11.5,615.1,B,NA,Enclosed,30,50.86064951,-1.537230894,10,1,NA,0.636619772
13502,2267,2014,10,615.3,I,NA,Enclosed,30,50.86066301,-1.537232694,10,1,NA,1.750704374
13503,2268,2014,10.5,614.8,I,NA,Enclosed,30,50.86065851,-1.537228194,10,1,NA,0.954929659
13504,2269,2014,0.4,778.4,I,NA,Enclosed,38,50.86074941,-1.538700595,10,1,NA,5.729577951
13505,226U,1959,14.8,56.3,I,NA,Unenclosed,53,50.85222777,-1.530773299,10,1,7,7
13506,226U,1964,14.8,56.3,I,NA,Unenclosed,53,50.85222777,-1.530773299,10,1,NA,7
13511,227,1959,10.5,168.2,F,1,Enclosed,8,50.85923921,-1.531789488,10,1,6,6
13512,227,1964,10.5,168.2,F,1,Enclosed,8,50.85923921,-1.531789488,10,1,NA,8
13513,227,1984,10.5,168.2,F,1,Enclosed,8,50.85923921,-1.531789488,10,1,NA,8
13514,227,1988,10.5,168.2,F,1,Enclosed,8,50.85923921,-1.531789488,10,1,NA,8.4
13515,227,1996,10.5,168.2,F,1,Enclosed,8,50.85923921,-1.531789488,20,1,NA,10.8
13516,227,2014,10.5,168.2,F,NA,Enclosed,8,50.86065851,-1.53320879,20,1,NA,15.27887454
13517,2270,2014,3.3,847,I,NA,Enclosed,42,50.86072331,-1.539317996,10,1,NA,6.68450761
13518,2271,2014,12.1,856.9,I,NA,Enclosed,42,50.86064411,-1.539407096,10,1,NA,5.411268065
13519,2272,2014,6.5,918.3,I,NA,Enclosed,45,50.86069451,-1.539959696,10,NA,NA,5.092958179
13520,2273,2014,1.9,46.5,PM,NA,Enclosed,2,50.86073591,-1.532113488,10,1,NA,5.092958179
13521,2274,2014,18.4,55.5,I,NA,Enclosed,2,50.86058741,-1.532194488,10,1,NA,6.68450761
13523,2276,2014,18.3,234.2,I,NA,Enclosed,11,50.86058831,-1.53380279,10,1,NA,4.933803236
13524,2277,2014,5.5,260.1,I,NA,Enclosed,13,50.86070351,-1.53403589,10,1,NA,0.954929659
13525,2278,2014,5.2,260.3,I,NA,Enclosed,13,50.86070621,-1.53403769,10,1,NA,2.228169203
13526,2279,2014,5.5,260.9,F,NA,Enclosed,13,50.86070351,-1.53404309,10,1,NA,1.909859317
13527,227U,1959,14.2,56.9,I,NA,Unenclosed,53,50.85223317,-1.530767899,10,1,3.5,3.5
13533,228,1959,10.8,172.1,I,3,Enclosed,8,50.85920411,-1.531792188,10,1,5,5
13534,228,1964,10.8,172.1,I,3,Enclosed,8,50.85920411,-1.531792188,10,1,NA,5
13539,2280,2014,8,542.3,I,NA,Enclosed,27,50.86068101,-1.536575693,10,1,NA,5.092958179
13555,229,1959,11.1,169,F,1,Enclosed,8,50.85923201,-1.531794888,20,1,11,11
13556,229,1964,11.1,169,F,1,Enclosed,8,50.85923201,-1.531794888,20,1,NA,13
13557,229,1984,11.1,169,F,1,Enclosed,8,50.85923201,-1.531794888,20,1,NA,12.1
13558,229,1988,11.1,169,F,1,Enclosed,8,50.85923201,-1.531794888,20,1,NA,12.1
13559,229,1996,11.1,169,F,1,Enclosed,8,50.85923201,-1.531794888,20,1,NA,14
13560,229,2014,11.1,169,F,NA,Enclosed,8,50.86065311,-1.53321599,20,1,NA,17.50704374
13571,229U,1959,3.8,77.9,I,NA,Unenclosed,54,50.85232677,-1.530578899,10,1,4,4
13572,229U,1964,3.8,77.9,I,NA,Unenclosed,54,50.85232677,-1.530578899,10,1,NA,5
13576,22U,1999,8.6,9.1,I,NA,Unenclosed,51,50.85228357,-1.5311981,10,1,NA,1.6
13577,23,1959,8.8,29.3,I,3,Enclosed,1,50.86048931,-1.531774188,NA,1,15,15
13581,23,1964,8.8,29.3,I,3,Enclosed,1,50.86048931,-1.531774188,20,1,NA,16
13589,230,1959,12.6,173.8,F,1,Enclosed,8,50.85918881,-1.531808388,10,0,2,2
13601,2306,2014,11,615.5,B,NA,Enclosed,30,50.86065401,-1.537234494,10,1,NA,0.954929659
13603,2308,2014,11.3,615.3,B,NA,Enclosed,30,50.86065131,-1.537232694,10,1,NA,1.273239545
13609,231,1959,12.7,166.2,F,1,Enclosed,8,50.85925721,-1.531809288,40,1,29,29
13612,231,1964,12.7,166.2,F,1,Enclosed,8,50.85925721,-1.531809288,30,1,NA,28
13613,231,1984,12.7,166.2,F,1,Enclosed,8,50.85925721,-1.531809288,40,1,NA,35
